[2026-01-17T08:36:45.245+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-01-17T08:36:45.270+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [queued]>
[2026-01-17T08:36:45.281+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [queued]>
[2026-01-17T08:36:45.282+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-01-17T08:36:45.303+0000] {taskinstance.py:2330} INFO - Executing <Task(DfToCsvOperator): fetch_news_to_csv> on 2026-01-16 00:00:00+00:00
[2026-01-17T08:36:45.312+0000] {warnings.py:112} WARNING - This process (pid=142) is multi-threaded, use of fork() may lead to deadlocks in the child.

[2026-01-17T08:36:45.315+0000] {standard_task_runner.py:64} INFO - Started process 179 to run task
[2026-01-17T08:36:45.318+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'daily_news_collection', 'fetch_news_to_csv', 'scheduled__2026-01-16T00:00:00+00:00', '--job-id', '12', '--raw', '--subdir', 'DAGS_FOLDER/daily_news_collection.py', '--cfg-path', '/tmp/tmpyrdpn9ep']
[2026-01-17T08:36:45.327+0000] {standard_task_runner.py:91} INFO - Job 12: Subtask fetch_news_to_csv
[2026-01-17T08:36:45.417+0000] {task_command.py:426} INFO - Running <TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [running]> on host d8c064bd46bc
[2026-01-17T08:36:45.624+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='daily_news_collection' AIRFLOW_CTX_TASK_ID='fetch_news_to_csv' AIRFLOW_CTX_EXECUTION_DATE='2026-01-16T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-01-16T00:00:00+00:00'
[2026-01-17T08:36:45.632+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-01-17T08:36:45.658+0000] {logging_mixin.py:188} INFO - Đang sử dụng thư viện: vnstock version 3.x
[2026-01-17T08:36:45.659+0000] {logging_mixin.py:188} INFO - Sẽ lấy tin tức cho ngày: 2026-01-17
[2026-01-17T08:36:45.668+0000] {logging_mixin.py:188} INFO - 
=== QUÉT TIN TỨC NGÀY 2026-01-16 (1 luồng) ===
[2026-01-17T08:36:45.670+0000] {logging_mixin.py:188} INFO - -> Đang quét 1731 mã
[2026-01-17T08:38:54.277+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 100/1731 mã (5.8%)
[2026-01-17T08:39:43.390+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy VGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:23.541+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PPI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:26.999+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PPH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:30.111+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PPE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:33.202+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PPC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:36.310+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy POW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:39.417+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy POV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:42.714+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy POT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:45.977+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy POS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:49.253+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy POM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:52.379+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy POB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:55.776+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PNT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:59.136+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PNP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:02.240+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PNJ: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:05.468+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PNG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:08.835+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PND: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:12.331+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PNC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:15.863+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PMW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:19.124+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PMT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:22.575+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PMS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:25.792+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PMP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:29.137+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PMJ: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:32.233+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PMG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:35.342+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PMC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:38.686+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PMB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:43.157+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PLP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:46.258+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PLO: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:49.608+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PLE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:55.033+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PLA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:07:58.138+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PJT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:03.214+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PJC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:06.627+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PIV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:09.736+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PIT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:13.190+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PIS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:16.314+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PID: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:19.417+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PIC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:23.018+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PIA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:26.765+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PHS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:32.750+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 700/1731 mã (40.4%)
[2026-01-17T09:08:32.847+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PHN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:39.658+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PGV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:43.003+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PGT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:46.334+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PGS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:51.855+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PGD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:55.187+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:08:58.674+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PGB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:05.475+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PFL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:08.612+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PET: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:11.984+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PEQ: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:16.806+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PEG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:20.232+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PEC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:23.579+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PDV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:27.814+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PDT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:31.045+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PDR: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:34.427+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PDN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:37.533+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PDC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:40.629+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PDB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:45.465+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PCT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:49.840+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PCN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:52.965+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PCM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:56.431+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PCH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:09:59.535+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PCG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:02.639+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PCF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:05.929+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PCE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:09.319+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PCC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:12.783+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PC1: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:15.871+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PBT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:18.968+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PBP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:22.272+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PBC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:25.373+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PAT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:29.890+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PAS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:33.294+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PAP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:36.407+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PAN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:39.505+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PAI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:43.675+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ORS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:46.774+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy OPC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:49.911+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ONW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:53.155+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ONE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:10:57.697+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy OGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:00.796+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ODE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:03.893+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy OCH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:08.071+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NXT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:13.153+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NVT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:16.536+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NVP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:19.781+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NVL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:22.882+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NVB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:25.978+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NUE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:30.257+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NTT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:33.784+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NTP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:38.709+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NTH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:41.931+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NTF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:45.031+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NTC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:50.292+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NST: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:54.678+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NSS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:11:57.778+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NSL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:01.300+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NSH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:04.407+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NSG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:07.947+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NSC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:12.346+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NS3: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:17.892+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NQT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:21.360+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NQN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:24.745+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NQB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:28.035+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NOS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:31.135+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NO1: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:35.982+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NNQ: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:39.461+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NNG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:42.596+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NNC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:46.238+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NLS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:49.343+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NLG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:53.175+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NKG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:56.272+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NJC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:12:59.608+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NHV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:05.906+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NHP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:11.111+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NHC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:18.343+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NFC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:22.138+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NET: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:25.239+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NEM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:29.144+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NED: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:32.288+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NDX: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:35.292+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 800/1731 mã (46.2%)
[2026-01-17T09:13:37.789+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NDW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:40.890+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NDT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:45.312+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NDN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:48.409+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NDF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:52.494+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NDC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:55.779+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ND2: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:13:59.805+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NCT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:02.903+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NCS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:09.528+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NBW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:12.822+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NBT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:15.952+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NBP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:19.498+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NBE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:25.244+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NBB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:28.531+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NAW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:32.176+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NAV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:35.439+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NAU: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:38.565+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NAS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:42.301+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NAP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:46.613+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NAF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:49.957+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NAC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:53.393+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy NAB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:56.540+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MZG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:14:59.693+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MXC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:02.810+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MWG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:06.092+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MVN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:09.997+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MVC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:14.139+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MVB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:18.286+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MTV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:22.688+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MTP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:27.094+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MTH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:31.687+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MTC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:15:35.758+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy MTB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
